Country,ISO2,ISO3,Counterpart Country,Counterpart ISO2,Counterpart ISO3,Indicator,Unit,Source,CTS Code,CTS Name,CTS Full Descriptor,Trade Flow,Scale,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Honduras,HN,HND,Liberia,LR,LBR,Imports of low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. IMF staff calculations.,ECBTLM,Trade in Low Carbon Technology Products; Imports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,,32393.0,,,3164.0,,,,,,,,,,,,,,,,,,,,,,,,,
Honduras,HN,HND,Lithuania,LT,LTU,Imports of low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. IMF staff calculations.,ECBTLM,Trade in Low Carbon Technology Products; Imports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,,,,,,,,,,,,,,,,51.0,,644.0,10247.0,,6624.0,26083.0,42447.0,9109.48,42131.79,2485039.62,23424.93,48659.11,,
Honduras,HN,HND,Lithuania,LT,LTU,Imports of low carbon technology products as share of total imports,Percent,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. IMF staff calculations.,ECBTLM,Trade in Low Carbon Technology Products; Imports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,,,,,,,,,,,,,,,,0.0008303843833028,,0.0209921188284312,133.563607924922,,136.77472640925,54.2469115261428,21.0129502386091,1.64424220655099,32.8333774937656,83.0525284663434,0.555328813721653,5.66758526866779,,
Honduras,HN,HND,Luxembourg,LU,LUX,Exports of low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. IMF staff calculations.,ECBTLX,Trade in Low Carbon Technology Products; Exports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Exports",Exports,Units,,,,,,,,,,,,,,,,,,,,,,,13173.0,,,,,,,
Honduras,HN,HND,Luxembourg,LU,LUX,Exports of low carbon technology products as share of total exports,Percent,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. IMF staff calculations.,ECBTLX,Trade in Low Carbon Technology Products; Exports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Exports",Exports,Units,,,,,,,,,,,,,,,,,,,,,,,1196.45776566757,,,,,,,
Honduras,HN,HND,Luxembourg,LU,LUX,Imports of low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. IMF staff calculations.,ECBTLM,Trade in Low Carbon Technology Products; Imports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,,,,,,,,,,,,,,,,,3790.0,244.0,116.0,,1064.0,93.0,394.0,1304.91,5144.34,17314.75,1757.29,3934.82,,
Honduras,HN,HND,Luxembourg,LU,LUX,Imports of low carbon technology products as share of total imports,Percent,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. IMF staff calculations.,ECBTLM,Trade in Low Carbon Technology Products; Imports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,,,,,,,,,,,,,,,,,5.57730229272743,5.46594982078853,0.0672549542550354,,0.679099809800993,0.0052941919867565,0.129733289430359,0.140055081398544,1.35933623115644,1.2426776771245,0.338779515415105,0.435335599911048,,
Honduras,HN,HND,Luxembourg,LU,LUX,Total trade in low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. IMF staff calculations.,ECBTL,Trade in Low Carbon Technology Products,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products",Not Applicable,Units,,,,,,,,,,,,,,,,,,,,,,,13567.0,,,,,,,
Honduras,HN,HND,Luxembourg,LU,LUX,Trade balance in low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. IMF staff calculations.,ECBTLB,Trade in Low Carbon Technology Products; Trade Balance,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Trade Balance",Not Applicable,Units,,,,,,,,,,,,,,,,,,,,,,,12779.0,,,,,,,
Honduras,HN,HND,"Madagascar, Rep. of",MG,MDG,Imports of low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. IMF staff calculations.,ECBTLM,Trade in Low Carbon Technology Products; Imports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,,,,,,,,2509.0,,567.0,97.0,,,,,,,,,,,,,,122.78,,,,,
Honduras,HN,HND,"Madagascar, Rep. of",MG,MDG,Imports of low carbon technology products as share of total imports,Percent,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. IMF staff calculations.,ECBTLM,Trade in Low Carbon Technology Products; Imports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,,,,,,,,,,3.75894988066826,0.350686912509038,,,,,,,,,,,,,,,,,,,
Honduras,HN,HND,Malaysia,MY,MYS,Exports of low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. IMF staff calculations.,ECBTLX,Trade in Low Carbon Technology Products; Exports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Exports",Exports,Units,,,,,,,,,,,,,,,,,34049.0,,113.0,,,,20490.0,12500.0,6470.11,25.56,,,,
Honduras,HN,HND,Malaysia,MY,MYS,Exports of low carbon technology products as share of total exports,Percent,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. IMF staff calculations.,ECBTLX,Trade in Low Carbon Technology Products; Exports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Exports",Exports,Units,,,,,,,,,,,,,,,,,15.9485322703789,,0.0596624058205165,,,,2.14404778223423,0.409098347242677,0.651169367581375,0.0074130790380398,,,,
Honduras,HN,HND,Malaysia,MY,MYS,Imports of low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. IMF staff calculations.,ECBTLM,Trade in Low Carbon Technology Products; Imports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,,13436.0,15781.0,168183.0,103775.0,14419.0,4071.0,504013.0,174649.0,463028.0,1938822.0,1172164.0,1418690.0,1462509.0,,707307.0,762241.0,1663453.0,1682832.0,,4295633.0,18633255.0,11559553.0,4422537.75,4061454.36,2958782.88,1349775.64,1821285.75,,
Honduras,HN,HND,Malaysia,MY,MYS,Imports of low carbon technology products as share of total imports,Percent,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. IMF staff calculations.,ECBTLM,Trade in Low Carbon Technology Products; Imports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,,,,,,1.42482886292482,0.759957288570959,22.0092820879632,7.49881602613287,6.25993772617389,14.8731086154964,14.1489128890512,21.7760022987221,10.5334623893606,,5.08887565380217,3.34159026766618,13.1643234933269,8.15265700445646,,15.3803659228619,45.1574884937589,32.9180664979769,37.7810133767993,18.5173799976857,11.0746855769352,5.79285645250364,5.61143317272446,,
Honduras,HN,HND,Malaysia,MY,MYS,Total trade in low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. IMF staff calculations.,ECBTL,Trade in Low Carbon Technology Products,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products",Not Applicable,Units,,,,,,,,,,,,,,,,,796290.0,,1682945.0,,,,11580043.0,4435037.75,4067924.47,2958808.44,,,,
Honduras,HN,HND,Malaysia,MY,MYS,Trade balance in low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. IMF staff calculations.,ECBTLB,Trade in Low Carbon Technology Products; Trade Balance,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Trade Balance",Not Applicable,Units,,,,,,,,,,,,,,,,,-728192.0,,-1682719.0,,,,-11539063.0,-4410037.75,-4054984.25,-2958757.32,,,,
Honduras,HN,HND,Mali,ML,MLI,Imports of low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. IMF staff calculations.,ECBTLM,Trade in Low Carbon Technology Products; Imports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,,,,,,,,,,8372.0,16464.0,3401.0,51383.0,131648.0,,,,,,,,,,,,,,,,
Honduras,HN,HND,Mali,ML,MLI,Imports of low carbon technology products as share of total imports,Percent,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. IMF staff calculations.,ECBTLM,Trade in Low Carbon Technology Products; Imports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,,,,,,,,,,99.9522445081184,12.2818010921135,100.147232037691,10.9545555328148,328.659876173357,,,,,,,,,,,,,,,,
Honduras,HN,HND,Malta,MT,MLT,Imports of low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. IMF staff calculations.,ECBTLM,Trade in Low Carbon Technology Products; Imports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,4470.0,,,,,,,6805.0,,,,,,,,,,247.0,12.0,,3398.0,2040.0,2673.0,7560.83,10530.14,22373.65,13361.86,6373.42,,
Honduras,HN,HND,Malta,MT,MLT,Imports of low carbon technology products as share of total imports,Percent,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. IMF staff calculations.,ECBTLM,Trade in Low Carbon Technology Products; Imports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,,,,,,,,34.0181963607279,,,,,,,,,,,,,1.06982850630154,6.84632681142397,0.499255692504814,2.072772083154,132.487921489683,38.6338755352949,50.8829398324448,14.0035154790939,,
Honduras,HN,HND,"Mauritania, Islamic Rep. of",MR,MRT,Imports of low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. IMF staff calculations.,ECBTLM,Trade in Low Carbon Technology Products; Imports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,,,,,,,,,,,,,,,,,,,,,,,,,80.2,,,,,
Honduras,HN,HND,Mauritius,MU,MUS,Imports of low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. IMF staff calculations.,ECBTLM,Trade in Low Carbon Technology Products; Imports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,,,,,,,,,750.0,,,,,,,,,148.0,,,3234.0,,,,,,,,,
Honduras,HN,HND,Mauritius,MU,MUS,Imports of low carbon technology products as share of total imports,Percent,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. IMF staff calculations.,ECBTLM,Trade in Low Carbon Technology Products; Imports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,,,,,,,,,0.17491813831127,,,,,,,,,,,,47.0536883457006,,,,,,,,,
Honduras,HN,HND,Mexico,MX,MEX,Exports of low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. IMF staff calculations.,ECBTLX,Trade in Low Carbon Technology Products; Exports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Exports",Exports,Units,,,,,23085.0,,11572.0,99429.0,62048.0,2433.0,7633.0,293386.0,309920.0,88600.0,,119121.0,182718.0,362379.0,32261.0,,132890.0,46845.0,209438.0,633223.18,242394.94,52005.0,312329.46,700223.02,,
Honduras,HN,HND,Mexico,MX,MEX,Exports of low carbon technology products as share of total exports,Percent,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. IMF staff calculations.,ECBTLX,Trade in Low Carbon Technology Products; Exports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Exports",Exports,Units,,,,,0.391271186440678,,0.183999339815711,1.40888158360846,0.591879269144334,0.0064976058872742,0.0181379503640838,0.601882859020922,0.431459326668128,0.0784507781179387,,0.196953421353292,0.198192534157808,0.270655826989638,0.0263583963927798,,0.0738420871435647,0.0501509152325239,0.186162883145187,0.871887379956883,0.318664101700143,0.0825206819393003,0.387617990807656,0.436847385919624,,
Honduras,HN,HND,Mexico,MX,MEX,Imports of low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. IMF staff calculations.,ECBTLM,Trade in Low Carbon Technology Products; Imports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,1557903.0,1787052.0,3854506.0,7410692.0,9246539.0,11824494.0,9627724.0,7969413.0,11705961.0,10882907.0,11306256.0,14131707.0,16015268.0,44607301.0,,12614640.0,17365139.0,19011096.0,17831442.0,,21726914.0,24925880.0,27065879.0,28860548.69,31319349.72,31333309.86,28446262.58,47210002.67,,
Honduras,HN,HND,Mexico,MX,MEX,Imports of low carbon technology products as share of total imports,Percent,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. IMF staff calculations.,ECBTLM,Trade in Low Carbon Technology Products; Imports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,,,,,7.64808850289495,6.88796352988264,6.8080948673413,5.21149166369011,6.26452200884935,5.37871618135426,5.22686544122393,5.89845997166226,6.03850727280124,11.4629795183659,,3.41066260172216,3.26526536476041,3.88934855751683,3.31450267495632,,4.18165521669943,4.03508071969675,4.20126563933792,4.81574721436054,4.47350237678602,4.31671783491986,4.81200767560749,5.50333351031972,,
Honduras,HN,HND,Mexico,MX,MEX,Total trade in low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. IMF staff calculations.,ECBTL,Trade in Low Carbon Technology Products,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products",Not Applicable,Units,,,,,9269624.0,,9639296.0,8068842.0,11768009.0,10885340.0,11313889.0,14425093.0,16325188.0,44695901.0,,12733761.0,17547857.0,19373475.0,17863703.0,,21859804.0,24972725.0,27275317.0,29493771.87,31561744.66,31385314.86,28758592.04,47910225.69,,
Honduras,HN,HND,Mexico,MX,MEX,Trade balance in low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. IMF staff calculations.,ECBTLB,Trade in Low Carbon Technology Products; Trade Balance,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Trade Balance",Not Applicable,Units,,,,,-9223454.0,,-9616152.0,-7869984.0,-11643913.0,-10880474.0,-11298623.0,-13838321.0,-15705348.0,-44518701.0,,-12495519.0,-17182421.0,-18648717.0,-17799181.0,,-21594024.0,-24879035.0,-26856441.0,-28227325.51,-31076954.78,-31281304.86,-28133933.12,-46509779.65,,
Honduras,HN,HND,"Micronesia, Federated States of",FM,FSM,Exports of low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. IMF staff calculations.,ECBTLX,Trade in Low Carbon Technology Products; Exports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Exports",Exports,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,
Honduras,HN,HND,Montserrat,MS,MSR,Imports of low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. IMF staff calculations.,ECBTLM,Trade in Low Carbon Technology Products; Imports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,,,,,,,,,,,,,,,,,,,,,,,,59.52,,,,,,
Honduras,HN,HND,Morocco,MA,MAR,Exports of low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. IMF staff calculations.,ECBTLX,Trade in Low Carbon Technology Products; Exports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Exports",Exports,Units,,,,,,,,,,,,,,,,,,,,,,,,60443.0,,,,,,
Honduras,HN,HND,Morocco,MA,MAR,Exports of low carbon technology products as share of total exports,Percent,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. IMF staff calculations.,ECBTLX,Trade in Low Carbon Technology Products; Exports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Exports",Exports,Units,,,,,,,,,,,,,,,,,,,,,,,,3.11496505630004,,,,,,
Honduras,HN,HND,Morocco,MA,MAR,Imports of low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. IMF staff calculations.,ECBTLM,Trade in Low Carbon Technology Products; Imports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,,,,,,,,,,,247160.0,155570.0,309297.0,,,,,,325.0,,,,,5015.3,,768.93,1225.51,3768.53,,
Honduras,HN,HND,Morocco,MA,MAR,Imports of low carbon technology products as share of total imports,Percent,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. IMF staff calculations.,ECBTLM,Trade in Low Carbon Technology Products; Imports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,,,,,,,,,,,23.9963261814909,42.9445312456868,27.9523043929736,,,,,,0.0303492120410732,,,,,3.37423890739059,,0.0268166162370735,0.0342404726068675,0.131464185757049,,
Honduras,HN,HND,Morocco,MA,MAR,Total trade in low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. IMF staff calculations.,ECBTL,Trade in Low Carbon Technology Products,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products",Not Applicable,Units,,,,,,,,,,,,,,,,,,,,,,,,65458.3,,,,,,
Honduras,HN,HND,Morocco,MA,MAR,Trade balance in low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. IMF staff calculations.,ECBTLB,Trade in Low Carbon Technology Products; Trade Balance,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Trade Balance",Not Applicable,Units,,,,,,,,,,,,,,,,,,,,,,,,55427.7,,,,,,
Honduras,HN,HND,"Mozambique, Rep. of",MZ,MOZ,Imports of low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. IMF staff calculations.,ECBTLM,Trade in Low Carbon Technology Products; Imports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,,,,,,,,,,,8893.0,,,,,,,,,,,,,,,,,,,
Honduras,HN,HND,"Mozambique, Rep. of",MZ,MOZ,Imports of low carbon technology products as share of total imports,Percent,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. IMF staff calculations.,ECBTLM,Trade in Low Carbon Technology Products; Imports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,,,,,,,,,,,86.7779078844653,,,,,,,,,,,,,,,,,,,
Honduras,HN,HND,Myanmar,MM,MMR,Imports of low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. IMF staff calculations.,ECBTLM,Trade in Low Carbon Technology Products; Imports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,1067.2,,
Honduras,HN,HND,Myanmar,MM,MMR,Imports of low carbon technology products as share of total imports,Percent,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. IMF staff calculations.,ECBTLM,Trade in Low Carbon Technology Products; Imports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.182689048585838,,
Honduras,HN,HND,Namibia,NA,NAM,Imports of low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. IMF staff calculations.,ECBTLM,Trade in Low Carbon Technology Products; Imports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,,,,,,,,,,,,,,,,,,,,,,,,77.82,,,,,,
Honduras,HN,HND,"Nauru, Rep. of",NR,NRU,Imports of low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. IMF staff calculations.,ECBTLM,Trade in Low Carbon Technology Products; Imports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,,,,,,,,,,,,,,,,,,,,,,,,,,3854.44,,,,
Honduras,HN,HND,Nepal,NP,NPL,Imports of low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. IMF staff calculations.,ECBTLM,Trade in Low Carbon Technology Products; Imports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,,,17667.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honduras,HN,HND,Netherlands Antilles,AN,ANT,Imports of low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. IMF staff calculations.,ECBTLM,Trade in Low Carbon Technology Products; Imports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,,,,80298.0,821137.0,47045.0,237855.0,1708.0,12019.0,235819.0,,20.0,,194.0,,70008.0,2236.0,,,,,,,,,,,,,
Honduras,HN,HND,"Netherlands, The",NL,NLD,Exports of low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. IMF staff calculations.,ECBTLX,Trade in Low Carbon Technology Products; Exports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Exports",Exports,Units,,15523.0,224541.0,,,4940.0,,2098.0,,,,2800.0,2900.0,33204.0,,283.0,,,,,51360.0,53945.0,57152.0,131269.6,20738.59,,,2500.0,,
Honduras,HN,HND,"Netherlands, The",NL,NLD,Exports of low carbon technology products as share of total exports,Percent,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. IMF staff calculations.,ECBTLX,Trade in Low Carbon Technology Products; Exports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Exports",Exports,Units,,,,,,0.0226662217402185,,0.0114500275608385,,,,0.0068118033273761,0.0062635081191911,0.0661358154062629,,0.0011137158594437,,,,,0.0316262847062067,0.0337275710948845,0.0227514128451423,0.0402244852412323,0.0100653528485288,,,0.0006668900410413,,
Honduras,HN,HND,"Netherlands, The",NL,NLD,Imports of low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. IMF staff calculations.,ECBTLM,Trade in Low Carbon Technology Products; Imports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,727652.0,88936077.0,3169934.0,481681.0,1632696.0,1161538.0,307899.0,2368522.0,4903223.0,445988.0,1067736.0,313918.0,81460.0,2184254.0,,901253.0,324502.0,322166.0,1237856.0,,556605.0,901343.0,680119.0,841860.88,2160230.6,2028509.88,276017.85,1736084.21,,
Honduras,HN,HND,"Netherlands, The",NL,NLD,Imports of low carbon technology products as share of total imports,Percent,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. IMF staff calculations.,ECBTLM,Trade in Low Carbon Technology Products; Imports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,,,,,4.65155555555556,5.3554984853864,2.84547732598195,15.1343258785942,32.518118260822,4.64135899317681,7.80138320283,1.38396311065855,0.222492184504526,6.48712237658861,,1.30173817902536,1.02393642533091,0.89557323027576,3.50475057953319,,1.39606583853568,2.49908177751681,1.7063536477076,2.11405870420436,2.67880294446892,6.3314916278643,0.976416226676924,3.64201182023054,,
Honduras,HN,HND,"Netherlands, The",NL,NLD,Total trade in low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. IMF staff calculations.,ECBTL,Trade in Low Carbon Technology Products,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products",Not Applicable,Units,,88951600.0,3394475.0,,,1166478.0,,2370620.0,,,,316718.0,84360.0,2217458.0,,901536.0,,,,,607965.0,955288.0,737271.0,973130.48,2180969.19,,,1738584.21,,
Honduras,HN,HND,"Netherlands, The",NL,NLD,Trade balance in low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. IMF staff calculations.,ECBTLB,Trade in Low Carbon Technology Products; Trade Balance,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Trade Balance",Not Applicable,Units,,-88920554.0,-2945393.0,,,-1156598.0,,-2366424.0,,,,-311118.0,-78560.0,-2151050.0,,-900970.0,,,,,-505245.0,-847398.0,-622967.0,-710591.28,-2139492.01,,,-1733584.21,,
Honduras,HN,HND,New Zealand,NZ,NZL,Imports of low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. IMF staff calculations.,ECBTLM,Trade in Low Carbon Technology Products; Imports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,,,,,,,,,,,910.0,,3165.0,5559.0,,910.0,15876.0,22215.0,12009.0,,24606.0,10843.0,4456.0,12139.76,18682.22,10213.01,10953.95,15983.7,,
Honduras,HN,HND,New Zealand,NZ,NZL,Imports of low carbon technology products as share of total imports,Percent,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. IMF staff calculations.,ECBTLM,Trade in Low Carbon Technology Products; Imports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,,,,,,,,,,,0.0175089901930414,,0.0543340363854355,0.232259649492238,,0.0089220287242263,0.213092376269917,0.446619563364289,1.00114795631263,,1.92482798111312,0.170428682441523,0.193969870245649,1.39687273823537,1.05548907743816,0.400589057139876,0.503771172604731,0.900044428702631,,
